file,stepLimit,time,tests,outcome,steps,jumps
prog1097.ml,500,2.4390220642089844e-3,1,U,10,4
prog1098.ml,500,2.3109912872314453e-3,1,H,10,5
prog1099.ml,500,2.3620128631591797e-3,1,H,10,5
prog1100.ml,500,2.3899078369140625e-3,1,H,10,5
prog1101.ml,500,2.462148666381836e-3,1,U,10,4
prog1102.ml,500,3.551959991455078e-3,1,U,8,2
prog1103.ml,500,1.6483068466186523e-2,3,D,0,0
prog1104.ml,500,2.2855043411254883e-2,4,D,0,0
prog1105.ml,500,2.9408931732177734e-3,1,H,12,6
prog1106.ml,500,3.3371448516845703e-3,1,U,16,4
prog1107.ml,500,3.4999847412109375e-3,1,U,16,4
prog1108.ml,500,3.632068634033203e-3,1,U,8,2
prog1109.ml,500,3.5839080810546875e-3,1,U,8,2
prog1110.ml,500,3.408193588256836e-3,1,U,8,2
prog1111.ml,500,3.331899642944336e-3,1,U,8,2
prog1112.ml,500,2.206087112426758e-3,1,H,10,5
prog1113.ml,500,7.2748661041259766e-3,1,U,27,8
prog1114.ml,500,2.2499561309814453e-3,1,H,10,5
prog1115.ml,500,4.724979400634766e-3,1,U,22,8
prog1116.ml,500,3.5240650177001953e-3,1,U,8,2
prog1117.ml,500,2.390146255493164e-3,1,H,11,6
prog1118.ml,500,4.054069519042969e-3,1,H,17,10
prog1119.ml,500,3.445863723754883e-3,1,U,8,2
prog1120.ml,500,3.729104995727539e-3,1,U,19,4
prog1121.ml,500,6.963014602661133e-3,1,U,23,6
prog1122.ml,500,3.448963165283203e-3,1,U,8,2
prog1123.ml,500,3.407001495361328e-3,1,U,8,2
prog1124.ml,500,2.290964126586914e-3,1,H,10,5
prog1125.ml,500,7.162809371948242e-3,1,U,27,8
prog1126.ml,500,4.706144332885742e-3,1,U,22,8
prog1127.ml,500,3.328084945678711e-3,1,H,13,5
prog1128.ml,500,4.183053970336914e-3,1,H,17,10
prog1129.ml,500,3.381967544555664e-3,1,U,8,2
prog1130.ml,500,1.241922378540039e-3,1,U,6,2
prog1131.ml,500,3.1931400299072266e-3,1,U,15,8
prog1132.ml,500,1.3921260833740234e-3,1,U,6,2
prog1133.ml,500,1.3370513916015625e-3,1,U,6,2
prog1134.ml,500,1.7467975616455078e-2,1,U,45,12
prog1135.ml,500,5.84101676940918e-3,1,U,25,12
prog1136.ml,500,5.814075469970703e-3,1,U,25,12
prog1137.ml,500,3.345966339111328e-3,1,H,13,7
prog1138.ml,500,3.192901611328125e-3,1,H,13,7
prog1139.ml,500,3.2668113708496094e-3,1,H,13,7
prog1140.ml,500,3.3278465270996094e-3,1,H,13,7
prog1141.ml,500,2.1344900131225586e-2,2,H,27,7
prog1142.ml,500,1.1200904846191406e-3,1,B,4,2
prog1143.ml,500,8.389949798583984e-4,1,U,4,2
prog1144.ml,500,7.984161376953125e-3,3,U,27,9
prog1145.ml,500,7.957935333251953e-3,3,U,27,9
prog1146.ml,500,1.6188621520996094e-3,1,U,7,3
prog1147.ml,500,1.5126943588256836e-2,4,U,39,11
prog1148.ml,500,2.995014190673828e-3,1,U,15,5
prog1149.ml,500,6.821155548095703e-3,2,U,23,6
prog1150.ml,500,3.290891647338867e-3,1,U,17,5
prog1151.ml,500,3.217935562133789e-3,1,U,17,5
prog1152.ml,500,3.019094467163086e-3,1,U,16,5
prog1153.ml,500,7.529020309448242e-3,2,D,0,0
prog1154.ml,500,1.8830299377441406e-3,1,U,9,3
prog1155.ml,500,60.00147080421448,1,T,0,0
prog1156.ml,500,8.105707168579102e-2,3,U,18,5
prog1157.ml,500,8.581876754760742e-3,2,U,20,4
prog1158.ml,500,1.303410530090332e-2,3,U,25,6
prog1159.ml,500,6.173849105834961e-3,2,U,11,3
prog1160.ml,500,1.2330055236816406e-2,3,U,42,11
prog1161.ml,500,2.6519298553466797e-3,1,U,11,3
prog1162.ml,500,7.158041000366211e-3,3,U,7,2
prog1163.ml,500,3.322005271911621e-2,1,U,74,18
prog1164.ml,500,1.5012025833129883e-2,1,U,47,16
prog1165.ml,500,2.6869773864746094e-3,1,U,16,4
prog1166.ml,500,2.1711111068725586e-2,1,S,0,0
prog1167.ml,500,4.2700767517089844e-4,1,U,4,2
prog1168.ml,500,3.559589385986328e-4,1,U,4,2
prog1169.ml,500,7.416963577270508e-3,3,U,14,4
prog1170.ml,500,42.4229850769043,1000,S,0,0
prog1171.ml,500,43.02457284927368,1000,S,0,0
prog1172.ml,500,3.668403625488281e-2,1,S,0,0
prog1173.ml,500,3.660297393798828e-2,1,S,0,0
prog1174.ml,500,52.65022802352905,1000,S,0,0
prog1175.ml,500,1.1204957962036133e-2,1,U,37,10
prog1176.ml,500,1.1180877685546875e-2,1,U,38,10
prog1177.ml,500,1.0032176971435547e-2,1,U,34,10
prog1178.ml,500,9.900093078613281e-3,1,U,34,10
prog1179.ml,500,1.063394546508789e-2,1,U,38,10
prog1180.ml,500,1.1193037033081055e-2,1,U,39,10
prog1181.ml,500,3.5336971282958984e-2,1,S,0,0
prog1182.ml,500,3.467082977294922e-2,1,S,0,0
prog1183.ml,500,3.449606895446777e-2,1,S,0,0
prog1184.ml,500,3.555607795715332e-2,1,S,0,0
prog1185.ml,500,2.233600616455078e-2,3,D,0,0
prog1186.ml,500,55.34684085845947,1000,S,0,0
prog1187.ml,500,1.0718107223510742e-2,1,U,35,10
prog1188.ml,500,1.0476827621459961e-2,1,U,35,10
prog1189.ml,500,1.0771989822387695e-2,1,U,35,10
prog1190.ml,500,1.0537147521972656e-2,1,U,35,10
prog1191.ml,500,1.1522054672241211e-2,1,U,37,10
prog1192.ml,500,1.0896921157836914e-2,1,U,38,10
prog1193.ml,500,41.96578097343445,1000,S,0,0
prog1194.ml,500,3.165006637573242e-3,3,D,0,0
prog1195.ml,500,3.5130977630615234e-3,3,D,0,0
prog1196.ml,500,3.911018371582031e-3,3,D,0,0
prog1197.ml,500,3.0279159545898438e-3,3,D,0,0
prog1198.ml,500,2.977132797241211e-3,3,D,0,0
prog1199.ml,500,3.0400753021240234e-3,3,D,0,0
prog1200.ml,500,3.0031204223632813e-3,3,D,0,0
prog1201.ml,500,1.483917236328125e-3,1,U,6,3
prog1202.ml,500,1.5139579772949219e-3,1,U,6,3
prog1203.ml,500,2.2563934326171875e-2,5,U,47,9
prog1204.ml,500,2.525496482849121e-2,4,U,41,8
prog1205.ml,500,2.3492097854614258e-2,3,U,47,8
prog1206.ml,500,2.5973081588745117e-2,4,U,42,8
prog1207.ml,500,2.6599884033203125e-2,4,U,42,8
prog1208.ml,500,2.058696746826172e-2,3,U,45,9
prog1209.ml,500,4.382896423339844e-2,3,U,41,8
prog1210.ml,500,1.026153564453125e-3,1,U,5,1
prog1211.ml,500,3.47137451171875e-4,1,U,3,1
prog1212.ml,500,5.409717559814453e-4,1,U,4,1
prog1213.ml,500,7.760524749755859e-4,1,U,5,1
prog1214.ml,500,60.0004940032959,1,T,0,0
prog1215.ml,500,9.719300270080566e-2,1,U,52,11
prog1216.ml,500,2.1424055099487305e-2,1,U,51,11
prog1217.ml,500,1.8517017364501953e-2,1,U,42,9
prog1218.ml,500,1.8702030181884766e-2,1,U,43,9
prog1219.ml,500,1.8802881240844727e-2,1,U,42,9
prog1220.ml,500,2.102184295654297e-2,1,U,48,10
prog1221.ml,500,2.1213054656982422e-2,1,U,46,10
prog1222.ml,500,2.0815134048461914e-2,1,U,48,10
prog1223.ml,500,2.2938966751098633e-2,1,U,54,12
prog1224.ml,500,2.276897430419922e-2,1,U,52,12
prog1225.ml,500,6.790995597839355e-2,5,U,58,7
prog1226.ml,500,1.939105987548828e-2,3,U,38,6
prog1227.ml,500,1.194310188293457e-2,2,U,30,5
prog1228.ml,500,3.5588979721069336e-2,3,B,53,7
prog1229.ml,500,3.626203536987305e-2,3,U,57,8
prog1230.ml,500,9.473586082458496e-2,5,U,68,9
prog1231.ml,500,0.10822510719299316,6,U,101,13
prog1232.ml,500,0.16047906875610352,8,U,68,10
prog1233.ml,500,2.1904945373535156e-2,1,U,50,10
prog1234.ml,500,0.12691497802734375,3,U,81,11
prog1235.ml,500,3.805994987487793e-2,3,U,40,8
prog1236.ml,500,1.887798309326172e-2,3,U,29,6
prog1237.ml,500,7.077932357788086e-3,1,U,22,5
prog1238.ml,500,6.99305534362793e-3,1,U,22,5
prog1239.ml,500,6.556987762451172e-3,1,U,21,5
prog1240.ml,500,6.913900375366211e-3,1,U,22,5
prog1241.ml,500,1.5919923782348633e-2,2,U,26,5
prog1242.ml,500,6.287312507629395e-2,5,U,43,6
prog1243.ml,500,7.818412780761719e-2,1,U,119,28
prog1244.ml,500,0.11435198783874512,1,U,144,34
prog1245.ml,500,3.1797170639038086e-2,3,U,47,8
prog1246.ml,500,1.6906023025512695e-2,2,U,33,6
prog1247.ml,500,0.20574712753295898,5,U,98,16
prog1248.ml,500,0.10247302055358887,3,U,84,14
prog1249.ml,500,0.13411307334899902,5,U,111,18
prog1250.ml,500,6.847095489501953e-2,2,U,68,12
prog1251.ml,500,6.743407249450684e-2,2,U,69,12
prog1252.ml,500,4.448580741882324e-2,2,U,52,10
prog1253.ml,500,4.6875e-2,2,U,53,10
prog1254.ml,500,4.563403129577637e-2,2,U,53,10
prog1255.ml,3000,13.527339935302734,1,T,0,0
prog1256.ml,500,3.0939579010009766e-3,1,U,10,3
prog1257.ml,500,5.153700113296509,1000,S,0,0
prog1258.ml,500,4.639625549316406e-4,1,U,3,2
prog1259.ml,500,4.410743713378906e-4,1,U,3,2
prog1260.ml,500,2.8619766235351563e-3,2,U,15,4
prog1261.ml,500,2.825021743774414e-3,4,D,0,0
prog1262.ml,500,2.2649765014648438e-3,3,U,9,2
prog1263.ml,500,1.4691352844238281e-3,2,D,0,0
prog1264.ml,500,2.3169517517089844e-3,3,D,0,0
prog1265.ml,500,3.4749507904052734e-3,5,D,0,0
prog1266.ml,500,1.9268989562988281e-3,3,D,0,0
prog1267.ml,500,60.01308798789978,1,T,0,0
prog1268.ml,500,3.1461715698242188e-3,3,U,12,4
prog1272.ml,500,3.843069076538086e-3,4,U,15,4
prog1273.ml,500,2.9709339141845703e-3,2,U,15,4
prog1274.ml,500,8.1939697265625e-3,3,U,19,6
prog1275.ml,500,3.187298774719238e-2,12,U,60,15
prog1276.ml,500,3.489208221435547e-2,13,U,56,13
prog1277.ml,500,3.1249046325683594e-2,16,U,36,8
prog1278.ml,500,2.0779132843017578e-2,14,U,35,9
prog1279.ml,500,4.03289794921875e-2,13,U,70,17
prog1280.ml,500,2.3751258850097656e-3,1,U,11,2
prog1281.ml,500,2.3679733276367188e-3,1,U,11,2
prog1282.ml,500,9.080791473388672e-2,10,U,36,10
prog1283.ml,500,0.18478894233703613,20,U,19,6
prog1284.ml,500,5.515408515930176e-2,6,U,36,10
prog1285.ml,500,3.61638069152832e-2,5,U,27,9
prog1286.ml,500,1.9227981567382813e-2,3,U,14,4
prog1287.ml,500,1.6491413116455078e-3,1,B,2,1
prog1288.ml,500,9.5977783203125e-3,2,U,20,7
prog1289.ml,500,1.735997200012207e-2,4,D,0,0
prog1290.ml,500,1.403568983078003,26,U,53,17
prog1291.ml,500,15.522749900817871,126,U,65,22
prog1293.ml,500,4.546999931335449e-2,4,U,26,6
prog1294.ml,500,4.98499870300293e-2,3,U,21,7
prog1295.ml,500,1.0498046875e-2,1,U,21,7
prog1296.ml,500,3.0879974365234375e-3,1,U,8,4
prog1297.ml,500,2.6090145111083984e-3,1,U,7,5
prog1298.ml,500,2.4318695068359375e-3,1,U,7,5
prog1299.ml,500,1.641988754272461e-3,1,U,5,4
prog1300.ml,500,3.979206085205078e-4,1,B,1,1
prog1301.ml,500,33.574059009552,1000,S,0,0
prog1302.ml,500,1.1819124221801758e-2,3,U,22,3
prog1303.ml,500,1.387631893157959,21,U,31,7
prog1304.ml,500,1.1748075485229492e-2,1,U,24,5
prog1305.ml,500,1.4593839645385742e-2,1,U,30,6
prog1306.ml,500,1.3338088989257813e-2,1,U,26,5
prog1307.ml,500,1.3339996337890625e-2,1,U,26,5
prog1308.ml,500,1.3839006423950195e-2,1,U,27,5
prog1309.ml,500,1.6495943069458008e-2,1,U,28,5
prog1310.ml,500,1.4408111572265625e-2,1,U,26,5
prog1311.ml,500,3.865957260131836e-3,3,D,0,0
prog1312.ml,500,2.477884292602539e-3,2,U,10,2
prog1313.ml,500,5.146980285644531e-3,4,U,14,3
prog1314.ml,500,1.0645866394042969e-2,1,U,26,6
prog1315.ml,500,4.591941833496094e-4,1,U,1,1
prog1316.ml,500,7.171630859375e-4,1,U,1,1
prog1317.ml,500,9.38105583190918e-3,14,U,8,3
prog1318.ml,500,2.03249454498291e-2,1,U,36,11
prog1319.ml,500,1.9085168838500977e-2,1,U,36,11
prog1320.ml,500,3.356194496154785e-2,3,U,46,11
prog1321.ml,500,4.826211929321289e-2,3,U,66,16
prog1322.ml,500,4.798293113708496e-2,3,U,76,19
prog1323.ml,500,0.213608980178833,5,U,160,38
prog1324.ml,500,2.113819122314453e-3,1,U,9,2
prog1325.ml,500,7.4160099029541016e-3,2,U,11,3
prog1326.ml,500,9.222030639648438e-4,1,U,3,2
prog1327.ml,500,1.7108917236328125e-2,29,U,5,2
prog1328.ml,500,6.955862045288086e-3,9,U,10,4
prog1329.ml,500,3.6339759826660156e-3,3,U,14,5
prog1330.ml,500,4.75311279296875e-3,4,U,10,4
prog1331.ml,500,1.1147022247314453e-2,9,U,13,4
prog1333.ml,500,2.902698516845703e-2,5,U,19,6
prog1334.ml,500,7.26771354675293e-2,6,U,31,10
prog1335.ml,500,1.4050006866455078e-2,15,U,6,2
prog1336.ml,500,7.385969161987305e-3,8,U,6,2
prog1337.ml,500,1.452183723449707e-2,13,U,12,4
prog1338.ml,500,0.18266582489013672,24,U,44,10
prog1339.ml,500,9.907007217407227e-3,2,U,23,6
prog1340.ml,500,8.387899398803711e-2,26,U,34,8
prog1341.ml,500,2.3643970489501953e-2,7,U,23,6
prog1342.ml,500,7.60951042175293e-2,10,U,5,2
prog1343.ml,500,0.23880410194396973,9,U,31,7
prog1344.ml,500,2.2112131118774414e-2,3,H,22,6
prog1345.ml,500,0.31418490409851074,11,H,43,10
prog1346.ml,500,1.3944149017333984e-2,2,U,13,4
prog1347.ml,500,0.17142510414123535,9,U,35,8
prog1349.ml,500,0.18730497360229492,7,U,13,4
prog1350.ml,500,6.618022918701172e-3,2,U,14,4
prog1351.ml,500,9.52005386352539e-3,3,U,28,9
prog1352.ml,500,4.278898239135742e-3,1,U,15,4
prog1353.ml,500,3.161907196044922e-3,1,U,16,4
prog1354.ml,500,4.0781497955322266e-3,1,U,15,5
prog1355.ml,500,42.34605693817139,1000,S,0,0
prog1356.ml,500,1.0769128799438477e-2,1,U,35,10
prog1357.ml,500,1.435995101928711e-3,1,U,5,3
prog1358.ml,500,1.3567209243774414e-2,5,U,27,7
prog1359.ml,500,1.940011978149414e-3,3,U,5,2
prog1360.ml,500,7.510185241699219e-5,1,U,1,1
prog1361.ml,500,1.5497207641601563e-4,1,U,1,1
prog1362.ml,500,2.269744873046875e-4,1,U,2,1
prog1363.ml,500,2.1696090698242188e-4,1,U,2,1
prog1366.ml,500,2.226114273071289e-3,3,D,0,0
prog1367.ml,500,3.46369743347168e-2,13,U,31,4
prog1368.ml,500,5.409717559814453e-4,1,U,4,2
prog1369.ml,500,2.4409449100494385,1000,S,0,0
prog1370.ml,500,3.2579898834228516e-3,3,U,7,2
prog1371.ml,500,1.069498062133789e-2,5,U,22,5
prog1372.ml,500,7.881879806518555e-3,3,U,20,5
prog1373.ml,500,3.607034683227539e-3,3,U,10,3
prog1374.ml,500,5.991458892822266e-4,1,U,5,2
prog1375.ml,500,2.858877182006836e-3,2,U,10,3
prog1376.ml,500,3.99930477142334e-2,17,U,62,13
prog1377.ml,500,9.328198432922363e-2,7,U,65,18
prog1378.ml,500,6.3059329986572266e-3,1,U,26,6
prog1379.ml,500,1.1360883712768555e-2,1,U,41,11
prog1380.ml,500,1.629805564880371e-2,1,D,0,0
prog1381.ml,500,1.627492904663086e-2,1,D,0,0
prog1382.ml,500,4.2891502380371094e-4,1,U,1,1
prog1383.ml,500,1.134488821029663,1000,S,0,0
prog1384.ml,500,2.912592887878418e-2,3,U,42,5
prog1385.ml,500,9.551048278808594e-4,1,U,3,2
prog1386.ml,500,7.469654083251953e-4,1,U,3,2
prog1388.ml,500,1.383209228515625e-2,11,U,6,2
prog1389.ml,500,1.0703086853027344e-2,8,U,8,2
prog1390.ml,500,6.789207458496094e-3,5,B,6,2
prog1391.ml,500,6.458902359008789e-2,6,U,64,18
prog1392.ml,500,2.288818359375e-4,1,U,1,1
prog1393.ml,500,1.5942096710205078e-2,12,U,15,6
prog1394.ml,500,4.3392181396484375e-4,1,U,1,1
prog1395.ml,500,3.256082534790039e-3,1,U,15,4
prog1396.ml,500,1.680588722229004e-2,11,U,14,4
prog1397.ml,500,1.1878013610839844e-2,4,U,20,5
prog1398.ml,500,7.196187973022461e-3,4,U,14,4
prog1399.ml,500,1.483607292175293e-2,11,U,13,4
prog1400.ml,500,1.7595291137695313e-4,1,U,1,1
prog1401.ml,500,5.53131103515625e-4,1,B,2,1
prog1402.ml,500,2.9433012008666992e-2,7,U,22,6
prog1403.ml,500,2.293825149536133e-3,1,U,6,2
prog1404.ml,500,4.899024963378906e-3,1,U,1,1
prog1405.ml,500,1.886296272277832e-2,1,U,41,8
prog1406.ml,500,5.9429168701171875e-2,1,U,80,16
prog1407.ml,500,0.11197185516357422,8,B,11,4
prog1410.ml,500,1.8180131912231445e-2,1,U,25,5
prog1411.ml,500,1.8570423126220703e-3,1,U,1,1
prog1412.ml,500,1.7483949661254883e-2,2,H,22,6
prog1413.ml,500,3.8690567016601563e-3,1,U,15,4
prog1414.ml,500,3.8738250732421875e-3,1,U,15,4
prog1415.ml,500,3.0770301818847656e-3,1,U,18,5
prog1416.ml,500,60.00789499282837,1,T,0,0
prog1417.ml,500,60.0013210773468,1,T,0,0
prog1418.ml,500,3.2968521118164063e-3,1,U,14,3
prog1419.ml,500,2.168893814086914e-2,4,U,32,7
prog1420.ml,500,6.011009216308594e-3,2,U,19,5
prog1421.ml,500,6.451845169067383e-3,3,U,19,5
prog1422.ml,500,6.587028503417969e-3,3,U,19,5
prog1423.ml,500,3.7789344787597656e-3,2,U,12,3
prog1424.ml,500,4.23884391784668e-3,4,U,7,2
prog1425.ml,500,2.2336959838867188e-2,3,U,26,4
prog1426.ml,500,4.1201114654541016e-3,2,U,12,2
prog1427.ml,500,5.936145782470703e-3,6,H,8,2
prog1428.ml,500,4.0929317474365234e-3,4,U,7,2
prog1429.ml,500,1.0228157043457031e-3,1,U,4,2
prog1430.ml,500,8.511543273925781e-4,1,U,3,2
prog1431.ml,500,4.3511390686035156e-4,1,U,2,2
prog1432.ml,500,1.188039779663086e-3,1,U,4,2
prog1433.ml,500,1.1930465698242188e-3,1,U,4,2
prog1435.ml,500,1.0409355163574219e-3,1,U,4,2
prog1436.ml,500,7.631778717041016e-4,1,U,4,2
prog1437.ml,500,7.429122924804688e-4,1,U,4,2
prog1438.ml,500,7.450580596923828e-4,1,U,4,2
prog1439.ml,500,4.100799560546875e-4,1,B,2,2
prog1440.ml,500,2.9921531677246094e-3,1,U,11,4
prog1441.ml,500,2.960205078125e-3,1,U,11,4
prog1442.ml,500,0.1870889663696289,1,S,0,0
prog1443.ml,500,8.358955383300781e-3,1,S,0,0
prog1444.ml,500,2.6700496673583984e-3,1,U,12,4
prog1445.ml,500,2.635955810546875e-3,1,U,13,4
prog1446.ml,500,2.9981136322021484e-3,1,U,11,4
prog1447.ml,500,5.317211151123047e-3,4,D,0,0
prog1448.ml,500,3.309965133666992e-3,2,U,10,2
prog1449.ml,500,4.302978515625e-3,3,U,10,2
prog1450.ml,500,3.537893295288086e-3,3,D,0,0
prog1451.ml,500,3.2858848571777344e-3,2,U,11,2
prog1452.ml,500,55.98816680908203,1000,S,0,0
prog1453.ml,500,5.102157592773438e-4,1,U,2,1
prog1454.ml,500,1.572394371032715e-2,1,U,40,10
prog1455.ml,500,1.2865066528320313e-2,1,U,30,8
prog1456.ml,500,1.5170574188232422e-3,1,U,5,2
prog1457.ml,500,2.7833938598632813e-2,1,U,19,4
prog1458.ml,500,2.7801036834716797e-2,5,U,48,9
prog1459.ml,500,2.0820140838623047e-2,4,U,43,9
prog1460.ml,500,1.9813060760498047e-2,5,U,43,9
prog1461.ml,500,3.222513198852539e-2,4,U,58,12
prog1462.ml,500,2.0585060119628906e-2,6,U,40,9
prog1463.ml,500,2.0389556884765625e-3,1,U,7,2
prog1464.ml,500,11.451497077941895,1000,S,0,0
prog1465.ml,500,2.2038168907165527,1000,S,0,0
prog1466.ml,500,9.346961975097656e-3,6,U,14,3
prog1467.ml,500,1.4759063720703125e-2,9,U,13,3
prog1468.ml,500,1.1244058609008789e-2,7,U,13,3
prog1469.ml,500,4.431962966918945e-3,3,U,16,3
prog1470.ml,500,1.785569190979004,1000,S,0,0
prog1471.ml,500,10.43334412574768,1000,S,0,0
prog1472.ml,500,1.7776012420654297e-2,3,U,43,9
prog1473.ml,500,2.2830963134765625e-3,1,U,10,4
prog1474.ml,500,4.555225372314453e-3,1,U,16,6
prog1475.ml,500,3.6339759826660156e-3,1,U,15,6
prog1476.ml,500,2.110004425048828e-4,1,U,2,1
prog1477.ml,500,1.5663862228393555e-2,1,U,39,7
prog1478.ml,500,1.5113115310668945e-2,1,U,36,6
prog1479.ml,500,1.4875173568725586e-2,1,U,36,6
prog1480.ml,500,6.543898582458496e-2,2,U,74,13
prog1481.ml,500,6.384992599487305e-2,3,U,48,7
prog1482.ml,500,4.2780160903930664e-2,2,U,57,11
prog1483.ml,500,9.101414680480957e-2,3,U,57,10
prog1484.ml,500,5.377817153930664e-2,2,U,73,13
prog1485.ml,500,5.433797836303711e-2,2,U,73,13
prog1486.ml,500,3.7878990173339844e-2,2,U,45,7
prog1487.ml,500,8.217597007751465e-2,3,U,82,15
prog1488.ml,500,5.756783485412598e-2,3,U,46,7
prog1489.ml,500,7.476186752319336e-2,3,U,74,13
prog1490.ml,500,3.9771080017089844e-2,2,U,46,7
prog1491.ml,500,3.874993324279785e-2,2,U,45,7
prog1492.ml,500,5.5166006088256836e-2,2,U,74,13
prog1493.ml,500,6.708121299743652e-2,2,U,91,17
prog1494.ml,500,6.0942888259887695e-2,2,U,87,17
prog1495.ml,500,6.054806709289551e-2,2,U,87,17
prog1496.ml,500,0.14004993438720703,2,U,87,17
prog1497.ml,500,4.050612449645996e-2,2,U,46,7
prog1498.ml,500,1.5115737915039063e-4,1,U,2,1
prog1499.ml,500,0.15141916275024414,3,U,117,16
prog1500.ml,500,0.22820401191711426,3,U,144,23
prog1501.ml,500,0.3528311252593994,5,U,115,17
prog1502.ml,500,0.2618250846862793,4,U,93,11
prog1503.ml,500,0.3797769546508789,7,U,126,20
prog1504.ml,500,1.2273340225219727,11,U,243,36
prog1505.ml,500,1.4630794525146484e-2,1,U,27,5
prog1506.ml,500,1.3130903244018555e-2,1,U,26,6
prog1507.ml,500,1.3151884078979492e-2,1,U,26,6
prog1508.ml,500,0.8270950317382813,3,U,391,76
prog1509.ml,500,7.70101547241211e-2,3,U,45,8
prog1510.ml,500,0.12170290946960449,4,U,46,8
prog1512.ml,500,1.9240379333496094e-3,1,D,0,0
prog1513.ml,500,8.208751678466797e-4,1,D,0,0
prog1514.ml,500,1.1739730834960938e-3,1,D,0,0
prog1515.ml,500,1.9659996032714844e-3,1,U,5,3
prog1516.ml,500,7.088184356689453e-3,1,U,22,8
prog1517.ml,500,1.3274908065795898e-2,2,U,14,6
prog1518.ml,500,2.4831056594848633e-2,1,U,32,8
prog1519.ml,500,3.172159194946289e-3,1,U,12,4
prog1520.ml,500,1.588296890258789e-2,1,U,25,7
prog1521.ml,500,3.249788284301758e-2,2,U,53,15
prog1522.ml,500,2.875089645385742e-3,1,U,12,4
prog1523.ml,500,45.655970096588135,1000,S,0,0
prog1524.ml,500,2.156972885131836e-3,1,H,9,4
prog1525.ml,500,2.132892608642578e-3,1,H,9,4
prog1526.ml,500,9.786844253540039e-3,2,D,0,0
prog1527.ml,500,1.320791244506836e-2,3,D,0,0
prog1528.ml,500,1.1149883270263672e-2,3,U,14,4
prog1529.ml,500,9.590864181518555e-3,2,U,15,4
prog1530.ml,500,0.16030502319335938,11,U,59,12
prog1531.ml,500,5.928492546081543e-2,4,U,36,8
prog1532.ml,500,3.164100646972656e-2,3,U,31,7
prog1533.ml,500,2.2001266479492188e-3,1,U,5,1
prog1534.ml,500,1.3418912887573242e-2,1,U,22,4
prog1535.ml,500,3.1838417053222656e-3,1,U,4,2
prog1536.ml,500,4.800081253051758e-3,1,U,4,2
prog1537.ml,500,4.814863204956055e-3,1,U,4,2
prog1538.ml,500,5.788588523864746e-2,1,U,41,7
prog1539.ml,500,9.378695487976074e-2,1,U,55,9
prog1540.ml,500,9.341239929199219e-4,1,U,4,2
prog1541.ml,500,4.435396194458008e-2,6,U,18,4
prog1542.ml,500,1.2656927108764648e-2,2,H,22,6
prog1543.ml,500,1.502680778503418e-2,3,U,11,3
prog1544.ml,500,7.735800743103027e-2,5,U,5,2
prog1545.ml,500,2.94189453125e-2,3,U,46,11
prog1546.ml,500,7.254600524902344e-2,5,U,15,5
prog1547.ml,500,1.9329071044921875e-2,2,U,21,7
prog1548.ml,500,1.0919570922851563e-4,1,U,1,1
prog1549.ml,500,1.3208389282226563e-4,1,U,1,1
prog1550.ml,500,1.0100126266479492e-2,3,U,20,7
prog1551.ml,500,9.451150894165039e-3,3,U,16,4
prog1552.ml,500,1.1242866516113281e-2,4,U,14,4
prog1553.ml,500,6.394147872924805e-3,2,U,14,4
prog1554.ml,500,1.595616340637207e-2,3,U,28,7
prog1555.ml,500,60.00332999229431,1,T,0,0
prog1556.ml,500,3.981828689575195e-3,1,U,14,5
prog1557.ml,500,4.099845886230469e-3,1,U,14,5
prog1558.ml,500,6.759166717529297e-4,1,B,1,1
prog1559.ml,500,4.1849613189697266e-3,1,U,15,5
prog1560.ml,500,4.333019256591797e-3,1,U,15,5
prog1561.ml,500,4.454851150512695e-3,1,U,15,5
prog1562.ml,500,2.323150634765625e-3,1,U,12,3
prog1563.ml,500,1.2538433074951172e-3,1,S,0,0
prog1564.ml,500,1.6746997833251953e-2,1,U,47,16
prog1565.ml,500,1.700615882873535e-2,1,U,47,16
prog1566.ml,500,4.148006439208984e-3,1,U,15,5
prog1567.ml,500,4.2150020599365234e-3,1,U,15,5
prog1568.ml,500,2.4255990982055664e-2,4,U,40,8
prog1569.ml,500,3.4204959869384766e-2,6,U,56,11
prog1570.ml,500,3.776192665100098e-2,4,U,42,9
prog1571.ml,500,2.64739990234375e-2,1,U,47,9
prog1572.ml,500,2.4700164794921875e-2,1,U,44,9
prog1573.ml,500,9.414887428283691e-2,4,U,70,16
prog1574.ml,500,7.627511024475098e-2,2,U,71,16
prog1575.ml,500,4.294872283935547e-3,1,U,15,5
prog1576.ml,500,4.0531158447265625e-3,1,U,15,5
prog1577.ml,500,3.34169864654541e-2,1,S,0,0
prog1578.ml,500,3.0477046966552734e-2,1,S,0,0
prog1579.ml,500,3.0711889266967773e-2,1,S,0,0
prog1580.ml,500,3.3780813217163086e-2,1,S,0,0
prog1581.ml,500,3.473043441772461e-3,1,U,18,5
prog1582.ml,500,4.2078495025634766e-3,1,U,15,5
prog1583.ml,500,4.19306755065918e-3,1,U,15,5
prog1584.ml,500,4.38690185546875e-3,1,U,15,5
prog1585.ml,500,4.143953323364258e-3,1,U,15,5
prog1586.ml,500,7.652997970581055e-3,3,U,25,7
prog1587.ml,500,46.217397928237915,1000,S,0,0
prog1588.ml,500,44.99124097824097,1000,S,0,0
